StateAbbr,PlaceName,PlaceFIPS,TractFIPS,Place_TractID,Population2010,ACCESS2_CrudePrev,ARTHRITIS_CrudePrev,BINGE_CrudePrev,BPHIGH_CrudePrev,BPMED_CrudePrev,CANCER_CrudePrev,CASTHMA_CrudePrev,CHD_CrudePrev,CHECKUP_CrudePrev,CHOLSCREEN_CrudePrev,COLON_SCREEN_CrudePrev,COPD_CrudePrev,COREM_CrudePrev,COREW_CrudePrev,CSMOKING_CrudePrev,DENTAL_CrudePrev,DIABETES_CrudePrev,HIGHCHOL_CrudePrev,KIDNEY_CrudePrev,LPA_CrudePrev,MAMMOUSE_CrudePrev,MHLTH_CrudePrev,OBESITY_CrudePrev,PAPTEST_CrudePrev,PHLTH_CrudePrev,SLEEP_CrudePrev,STROKE_CrudePrev,TEETHLOST_CrudePrev,Geolocation
IL,Chicago,1714000,17031221200,1714000-17031221200,"2,860",14.1,13,26.8,20.8,60,3.3,8.6,2.9,63,67.2,57.4,3.6,31.9,24.7,15.9,62.7,6,27.6,2,20.1,79.6,11.4,28.4,87.1,8.8,32.6,1.6,9.2,"(41.92108312050, -87.7046499542)"
IL,Chicago,1714000,17031221300,1714000-17031221300,"3,222",14.1,12.1,27.5,19.4,59.7,3.2,8.3,2.8,63,69.8,57.1,3.2,34.4,26.6,14.1,65.1,5.9,26.6,1.9,18.8,79.7,10.6,27.5,87.2,8.3,31.7,1.4,8.6,"(41.92112567680, -87.6997540616)"
IL,Chicago,1714000,17031221400,1714000-17031221400,"3,020",15,13,26.7,20.6,61.5,3.4,8,3.2,63.5,69.8,56.6,3.3,31.1,25.5,14,64,6.7,28.2,2.1,20,79.8,10.4,28.4,87,8.7,31.9,1.6,8.2,"(41.92080131390, -87.6945320393)"
IL,Chicago,1714000,17031221500,1714000-17031221500,"2,829",14.6,17.1,24.7,26.4,69.7,4.6,8.5,4.4,66.2,71.9,59.8,4.2,32.6,25.5,14.8,63.6,8.6,33.1,2.6,22,77.4,10.7,28.7,86.5,10,31.9,2.2,9.4,"(41.92164688810, -87.6899513466)"
IL,Chicago,1714000,17031221600,1714000-17031221600,"2,969",7.3,11.5,30.3,16.9,59,3.7,7.9,2.3,63.5,75,65.5,2.5,39.1,30.7,11.4,74.4,4,24.3,1.5,12.9,79.3,8.8,23.3,88.7,6.1,29.4,1.1,5.3,"(41.92124991270, -87.6850967238)"
IL,Chicago,1714000,17031222200,1714000-17031222200,"1,912",6.3,9.7,32.6,14.3,54.6,3.3,7.5,1.8,62.9,77.5,68.3,2,41.4,31.5,10.4,77.6,3.2,21.7,1.3,11,80.4,8,21.9,89.4,5.2,29,0.9,3.8,"(41.91590953830, -87.6838261964)"
IL,Chicago,1714000,17031222500,1714000-17031222500,"1,410",20.4,15,24,23.6,63,3.3,8.9,3.7,63.4,66.1,51.4,4.3,28.3,21,17.8,54.8,8.3,30.5,2.5,26.3,79.1,12.7,32.6,86.2,11.3,34.4,2,12.3,"(41.91570754690, -87.6995963561)"
IL,Chicago,1714000,17031222600,1714000-17031222600,"1,602",15,13.4,27.2,22,62.3,3.4,8.6,3.1,64.2,70,57.5,3.5,32.8,25.2,15.5,63.7,6.7,28.3,2,20.2,80.1,11,29.3,87.3,9,33.2,1.6,8.4,"(41.91563876800, -87.7044797153)"
IL,Chicago,1714000,17031222700,1714000-17031222700,"2,235",23.4,16.6,22.2,25.7,64.3,3.4,9.3,4.4,63.8,66.7,48.6,5.1,26.1,20.3,19.3,50.1,9.9,31.8,2.9,29.5,78.4,13.6,35.7,86.8,13.1,36,2.5,14.9,"(41.91549084990, -87.7101913828)"
IL,Chicago,1714000,17031222800,1714000-17031222800,"1,074",29.1,17.7,19.7,28.1,64.4,3.3,10.2,4.8,63.7,62,42.2,5.8,22.7,15.3,20.7,43.9,11.3,34.2,3.3,35,78,15.7,38.3,85.4,15.6,37.5,2.8,18.2,"(41.91543488290, -87.7150953239)"
IL,Chicago,1714000,17031222900,1714000-17031222900,"1,244",25,15.4,23.1,27,65.6,3.4,8.6,4.1,64.2,64.3,49.6,4.2,26.3,21.8,16.1,54.2,9.7,34.1,2.7,28.4,77.8,12.2,33.7,86,12,34.9,2.1,12.7,"(41.91556435210, -87.7200744093)"
IL,Chicago,1714000,17031230100,1714000-17031230100,"1,623",20.6,16.7,22,27.1,66.3,3.6,9.2,4.3,65.7,67.1,50,4.7,27,19.8,16.8,54.6,9.8,33,2.8,27.3,80,12.7,34.4,86.7,12.3,35.3,2.4,13.9,"(41.91202860380, -87.7043680922)"
IL,Chicago,1714000,17031230200,1714000-17031230200,"2,107",30.3,18.1,20.5,28.3,65.5,3.4,10.1,5,63.9,63.7,44.1,5.9,23.2,17.8,21.1,44.4,11.7,34.7,3.2,35.1,77.4,15.3,38.1,84.7,15.6,37.8,2.8,17.7,"(41.91188211560, -87.7100949476)"
IL,Chicago,1714000,17031230300,1714000-17031230300,"1,024",31.6,16.2,21.3,27,63.5,3.1,9.4,4.6,62.7,60,44.5,5.2,24.1,17.3,19.1,44.8,10.8,34.3,3.1,34.2,77.7,14.6,36.9,84.7,14.6,36.6,2.6,19.2,"(41.91181731500, -87.7149889427)"
IL,Chicago,1714000,17031230400,1714000-17031230400,"2,609",28.9,16.9,21.7,27.1,65.4,3.6,9.1,4.7,63.9,64.6,48,4.9,26.2,20.4,17.4,50.5,10.6,34.9,3,31.6,76.2,13.3,34.9,85.2,13.7,35.4,2.4,15.6,"(41.91183196060, -87.7215396856)"
IL,Chicago,1714000,17031230500,1714000-17031230500,"3,570",33,20,18.8,31.1,68.4,3.8,9.9,6,64.5,63.3,42.6,6.4,23.3,16.9,20.1,42.2,13.7,38,3.7,38,76.6,15.1,38.9,84.8,16.9,37.2,3.3,20.6,"(41.91172352640, -87.7339492806)"
IL,Chicago,1714000,17031230600,1714000-17031230600,"6,818",29.7,20.7,18.4,34.5,69.6,3.7,10.9,5.8,67,62.9,44.7,6.9,22,17.8,23.1,40.2,13.8,36.9,3.7,37.8,78.2,16,41.9,85.8,16.9,40.4,3.9,24.4,"(41.90618898580, -87.7339951274)"
IL,Chicago,1714000,17031230700,1714000-17031230700,"6,364",31.9,19.3,19.4,30.4,68,3.6,10.1,5.6,64.7,63.1,44,6.2,22.8,17.7,20.6,42.7,12.9,36.6,3.5,36.8,76.8,15.2,38.6,84.8,16.2,37.7,3.2,20.5,"(41.90634002470, -87.7215398864)"
IL,Chicago,1714000,17031230800,1714000-17031230800,"1,314",25.6,17.8,21.5,27.4,68.8,4,8.7,4.9,65.8,69.3,52,4.7,26.7,21.8,15.6,54.1,11.1,35,3,30.1,77.5,12.1,34,85.8,12.9,34.5,2.4,13.1,"(41.90586512050, -87.7149563089)"
IL,Chicago,1714000,17031230900,1714000-17031230900,"5,399",23.7,18.3,20.4,28.6,67.6,3.7,9.8,4.9,66.2,67.1,48.4,5.4,25.2,20.1,18.5,50,11.3,34,3.2,30.8,78.4,13.7,36.5,86.1,13.8,36.4,2.8,15.9,"(41.90671773740, -87.7103553553)"
IL,Chicago,1714000,17031231100,1714000-17031231100,"1,236",21.2,24.5,17.5,41,76.1,4.8,11.9,6.3,74.1,70.4,53.8,7.2,23.1,19.7,22.5,45.6,15.3,36.9,3.9,34.7,80.3,14.5,42.3,86.2,15.6,42.4,4.7,23.9,"(41.89925425200, -87.7150683626)"
IL,Chicago,1714000,17031231200,1714000-17031231200,"6,095",24.5,24.7,16.7,41.4,74.6,4.3,13,6.6,72.6,65.8,48.1,8.4,21.3,17.9,25.3,40.2,16,37.9,4.1,37.5,79.9,16.8,44.1,85.8,17.8,43.4,5.2,29.3,"(41.89906140040, -87.7213153443)"
IL,Chicago,1714000,17031231500,1714000-17031231500,"6,039",23.5,30.6,14,49,78.4,5.2,14.1,9.1,76.1,67.7,47.4,11.2,18.8,15.9,28.9,34,20.9,41.1,5.4,42.6,79.5,18.3,48.7,86.2,21.2,46.2,7.7,36.4,"(41.89173182860, -87.7186559106)"
IL,Chicago,1714000,17031240200,1714000-17031240200,"1,452",8,13.9,29.2,20.5,65.1,4.7,7.8,3,64.7,75.5,68.4,3,38.9,32.4,12.2,73.5,5,27.4,1.8,14.4,77.7,8.7,23.2,88.1,6.7,29.5,1.5,6.3,"(41.91244167320, -87.6701816164)"
IL,Chicago,1714000,17031240300,1714000-17031240300,"1,317",6.4,11.3,32.1,15.8,58.9,3.8,7.8,2.3,63.4,76.8,66.9,2.5,44.2,32.9,10.9,76.9,3.6,23.6,1.4,11.6,79.1,8.4,21.7,88.3,5.7,28.8,1.1,5,"(41.91236619080, -87.6750712895)"
IL,Chicago,1714000,17031240500,1714000-17031240500,"2,251",5.5,7.5,35.5,11.4,45.7,2.7,7.4,1.2,61.3,76.3,69.9,1.6,44.5,34.7,9.8,79.4,2.1,18.3,1,9.3,80.9,7.7,20.2,89.5,4.2,28.5,0.6,3.2,"(41.91197004190, -87.6836365249)"
IL,Chicago,1714000,17031240600,1714000-17031240600,"1,457",13.1,11.9,28,18.7,58.7,3.2,8,2.6,63,72.1,59,3,31.8,26.8,13.8,67.3,5.5,26.2,1.8,17.8,80.5,10,27,87.9,7.9,31.4,1.3,7.3,"(41.91216126710, -87.6897092167)"
IL,Chicago,1714000,17031240700,1714000-17031240700,"1,535",17.2,15.1,23.1,22.7,65.5,3.7,8.6,3.7,65.4,71.9,54.8,3.9,29.7,22.4,14.7,60.2,8.4,29.6,2.5,23.6,80.3,11.3,30.7,86.9,10.2,33.2,2,9.8,"(41.91211719950, -87.6945993685)"
IL,Chicago,1714000,17031240800,1714000-17031240800,"1,617",22.9,17.5,21.5,26.7,66.2,3.7,9.2,4.8,64.7,68.7,47.7,5.3,26.9,19.7,18.4,51.2,10.7,33.1,3,29.7,78.2,13.3,35.8,86.4,13.5,35.5,2.7,15,"(41.91210574460, -87.6994821649)"
IL,Chicago,1714000,17031240900,1714000-17031240900,"1,182",18.8,18.3,22.5,28.6,70.2,4.5,9,4.7,67.4,72.4,57.3,4.7,30.8,23.4,16.5,58.3,10.1,33.8,2.9,26.1,77.6,11.4,32.2,86.2,11.5,34.6,2.5,11.7,"(41.90474215910, -87.7018836562)"
IL,Chicago,1714000,17031241000,1714000-17031241000,"2,047",20.1,19.2,20.4,28.7,69.8,4.5,9.7,5.5,67.7,69.4,51.6,5.3,28.1,18.4,17.3,53.7,10.9,33.5,3.3,29,78.4,12.9,33.4,86.3,13,34.7,3,14.6,"(41.90799777070, -87.6945344158)"
IL,Chicago,1714000,17031241100,1714000-17031241100,"3,682",13.5,12.5,26.6,20.8,59.5,3.1,8.8,2.7,63.5,68.2,56,3.4,30.4,25.1,15.6,62.3,6,26.5,2,19.6,79.5,11.3,29.1,87.5,8.7,33.4,1.6,9.5,"(41.90666730810, -87.6895820096)"
IL,Chicago,1714000,17031241200,1714000-17031241200,"1,696",10.8,14.3,26.7,21.7,66.1,4.1,8.7,3.5,64.9,71.6,63.2,3.5,33.3,25.9,14.1,67.3,6.4,28,2.1,18,77.8,10.4,25.1,86.2,8.2,31,1.8,8.4,"(41.90670709060, -87.6846857728)"
IL,Chicago,1714000,17031241300,1714000-17031241300,"1,857",8.2,11.9,30.1,18.1,60.7,3.5,8.3,2.5,63.6,73.4,65.3,2.9,37.1,30.3,13.2,71.5,4.5,24.5,1.6,14.2,80.5,9.6,24.3,87.9,6.7,30.6,1.3,6.7,"(41.90677159890, -87.6810250163)"
IL,Chicago,1714000,17031241400,1714000-17031241400,"4,595",7.4,10.9,31.3,17.4,59.8,3.6,8,2.3,63.3,72.6,68.1,2.5,38.3,32.5,11.6,74.3,4,23.9,1.5,12.6,79.3,8.9,22.4,88.2,5.9,29.3,1.1,5.3,"(41.90602339350, -87.6753102574)"
IL,Chicago,1714000,17031241500,1714000-17031241500,"2,872",7.9,8.7,33.4,13.7,49.9,2.7,7.7,1.6,61,72.2,62.5,2.1,38.1,30.2,11.9,73.5,3.1,20.5,1.3,12,80.6,9,22.6,88.6,5.5,30,0.9,5,"(41.90837593940, -87.6709374886)"
IL,Chicago,1714000,17031241600,1714000-17031241600,"3,477",10.1,9.1,31.9,14.5,51.1,2.7,8.1,1.8,61,69.1,60.7,2.4,37.5,31.8,13.2,70.1,3.5,21.3,1.4,14.1,78.7,9.8,23.3,87.4,6.2,30.5,0.9,6.9,"(41.90670971070, -87.6653277387)"
IL,Chicago,1714000,17031242000,1714000-17031242000,"4,565",12.9,16.1,26.2,24.4,68.8,4.4,8.8,4.1,66,72.4,62.4,4.1,32.8,26.8,15.4,64.3,7.7,29.4,2.4,19.9,79.8,10.7,28,86.8,9.1,32.5,2.2,10.6,"(41.89973714760, -87.6649536547)"
IL,Chicago,1714000,17031242100,1714000-17031242100,"3,648",7.7,9.6,32.6,14.4,54.4,3.2,7.6,1.9,62.4,75.7,66.9,2.1,40.3,33.4,11.1,75.8,3.3,21.6,1.3,11.9,78.9,8.3,22,88.8,5.4,29.1,0.9,5.1,"(41.89966989630, -87.6698374694)"
IL,Chicago,1714000,17031242200,1714000-17031242200,"3,590",8.3,10,31.5,14.8,53.8,3.1,8,1.9,61.9,73.5,63.4,2.4,37.1,30.9,12.3,72.9,3.5,22.1,1.4,13.2,79.5,9.2,23.1,88.4,6,29.8,1,5.5,"(41.89958936760, -87.6747187653)"
IL,Chicago,1714000,17031242300,1714000-17031242300,"3,240",6.9,11.9,31.4,16.5,60,4,7.9,2.4,63.8,76.7,67.8,2.6,42.8,33,11.4,76,3.8,24,1.5,12.3,79,8.6,22.3,88.3,6,29.1,1.1,5.4,"(41.89950654530, -87.6796003361)"
IL,Chicago,1714000,17031242400,1714000-17031242400,"2,764",8.6,15.6,28.4,20,64.7,4.9,8.8,3.5,64.3,74.6,62.8,3.9,39.1,29.3,14.6,70.1,5,27.2,2,16,78.4,10.4,24.3,87.3,8.1,30.2,1.7,8.8,"(41.89942194940, -87.6844900067)"
IL,Chicago,1714000,17031242500,1714000-17031242500,"3,438",13.4,15.5,26.3,22.8,64.3,4.1,8.8,3.7,64.1,71.1,58.3,4.2,33.1,26.5,16.5,63.5,6.8,29.9,2.2,20.5,78.3,11.5,28.6,86.8,9.7,32.3,1.9,9.9,"(41.89944553260, -87.6893191064)"
IL,Chicago,1714000,17031242600,1714000-17031242600,"5,831",15.7,16.4,24.2,24.8,65.9,4.1,9.1,4.2,64.9,70.2,55.4,4.6,30.4,23.8,16.8,59.9,8.1,31.2,2.6,23.1,77.7,12,30.7,86.9,10.8,33.2,2.2,11.4,"(41.90056013060, -87.6941970242)"
IL,Chicago,1714000,17031242700,1714000-17031242700,"2,029",21.2,18,21,28,66.8,3.7,10.3,4.6,66.1,67,49.4,5.6,26.4,19.8,20.1,50.2,10.4,32.2,3,29.4,79,14.4,36.4,86.6,13.5,37,2.8,16.6,"(41.89742539300, -87.6993742486)"
IL,Chicago,1714000,17031242800,1714000-17031242800,"1,436",10.6,19,26,24.9,69.3,5.5,8.8,4.4,66.3,77,61.7,4.9,36.3,29.1,16.2,67.4,7,32.1,2.3,19.6,77.1,10.8,27.6,86.4,9.9,31.6,2.2,10.4,"(41.89263204630, -87.6903237564)"
IL,Chicago,1714000,17031242900,1714000-17031242900,"1,670",10.6,15.6,27.9,21.5,65.2,4.7,8.3,3.5,64.9,75.8,62.5,3.8,37.5,30.2,14.7,69.5,5.7,28.8,2,17.5,77.8,10.1,26.2,87.5,8.4,31,1.7,8.7,"(41.89219553450, -87.6842896358)"
IL,Chicago,1714000,17031243000,1714000-17031243000,"2,204",12.5,13.7,29.3,19.9,61.3,4,8.4,3,63.6,73.6,59.9,3.5,36.8,29.8,15.7,68.1,5.5,27.3,1.8,18,76.9,10.4,26.2,86.6,8.3,31.9,1.5,8.7,"(41.89227537670, -87.6793981417)"
IL,Chicago,1714000,17031243100,1714000-17031243100,"2,242",16.2,14.5,26.5,21.2,63.3,3.9,8.6,3.6,63.5,72.4,58.2,3.9,33.1,25.9,16,63.2,6.9,28.8,2.2,21.2,77.5,11.1,27.8,86.1,9.6,31.9,1.8,10.6,"(41.89235466220, -87.6745067535)"
IL,Chicago,1714000,17031243200,1714000-17031243200,"2,170",10.5,11.5,29.9,18.5,58.9,3.5,7.6,2.5,63.6,72.9,61.8,2.6,38.9,30.2,12.2,71.9,4.7,25.8,1.6,14.9,79.5,8.9,25,88.5,6.7,30.4,1.2,6.1,"(41.89243277280, -87.6696237771)"
IL,Chicago,1714000,17031243300,1714000-17031243300,"2,386",10.4,12.2,30.1,17.7,58.1,3.6,8.3,2.6,62.7,73.4,62.5,3.2,37.4,30.7,14.9,69.6,4.5,25.1,1.6,15.9,78.1,10.1,25.2,87.5,7.4,31.2,1.3,7.6,"(41.89247817000, -87.6647387879)"
IL,Chicago,1714000,17031243400,1714000-17031243400,"3,001",12.3,12.7,28.8,19.6,60.5,3.6,8.1,2.9,63.3,71.7,60.5,3.2,35.2,27.6,14.4,67.4,5.5,26.6,1.8,17.4,78.5,10.1,26.5,87.5,7.9,31.5,1.4,8,"(41.89255771460, -87.6598478569)"
IL,Chicago,1714000,17031243500,1714000-17031243500,"2,937",7.1,11.1,30.5,16.5,57.5,3.4,8,2.1,63.8,76.7,65.7,2.5,39.9,32.8,12.3,73.8,3.9,22.9,1.5,12.9,80.1,8.9,24,89,6,31,1.1,5.6,"(41.89265361700, -87.6525172462)"
IL,Chicago,1714000,17031250200,1714000-17031250200,"2,669",22.4,23.7,18.3,38.9,75.2,4.4,11.7,5.9,72.1,70,50.9,7.2,23,19.7,22.5,46,14.8,37,3.7,34.3,80.4,14.8,41.4,85.6,15.9,41.6,4.3,23,"(41.91235084570, -87.7510729879)"
IL,Chicago,1714000,17031250300,1714000-17031250300,"4,725",20.6,24.8,16.6,41.3,75.7,4.5,12.4,6.1,74.2,69.6,51.7,7.7,21.6,18.9,23.5,43.8,15.7,36.6,4,35.1,81.3,15.4,43.7,86.7,16.4,43.3,5,25.6,"(41.91283912610, -87.7608384370)"
IL,Chicago,1714000,17031250400,1714000-17031250400,"5,887",17.1,25.1,17.5,43.2,77.3,4.9,12.3,5.9,76.3,72.6,56.3,7.1,24.1,21.7,22,49.3,15.2,37,3.7,31.8,81.4,14.1,42.8,86.9,15,43.3,4.6,20.8,"(41.91290777270, -87.7753955653)"
IL,Chicago,1714000,17031250500,1714000-17031250500,"7,538",11.5,22.5,21,33,75.8,6.1,9.3,5.3,72.5,80.1,61.8,5.3,35.6,28.5,14.5,66.3,10.1,35.7,2.8,22.2,79,10.3,31.4,87.1,11,34.1,2.9,10.6,"(41.91461865890, -87.7967955436)"
IL,Chicago,1714000,17031250600,1714000-17031250600,"4,422",16.7,25.7,17.6,44.3,78.5,5.2,12.3,6.2,77.2,74.1,58.3,7.2,24.4,22,21.5,50.7,15.5,37.6,3.7,31.3,81.4,13.6,41.4,86.4,14.7,42.8,4.7,20.9,"(41.90569348650, -87.7706303097)"
IL,Chicago,1714000,17031250700,1714000-17031250700,"6,098",18,27.3,15.8,46.3,78.2,5,13,6.6,77.3,71.7,54.3,8.2,22.4,19.4,24.1,44.5,17.1,38.4,4.2,35.2,81.7,15.2,45.3,86.8,16.7,44.7,5.5,25.1,"(41.90582127720, -87.7608100393)"
IL,Chicago,1714000,17031250800,1714000-17031250800,"2,488",20.8,26.9,16.3,44,77.8,5,12.6,6.9,75.7,71.5,52.9,8.3,21.7,19.4,24,43.3,17.2,38.2,4.2,36.3,80.7,15.2,44.2,86.2,17,43.7,5.5,26.4,"(41.90618178220, -87.7514676486)"
IL,Chicago,1714000,17031251000,1714000-17031251000,"1,181",17.6,23.1,18.1,42.8,75.9,4.6,12.2,5.3,76.1,68.8,57.3,6.5,24.8,22.4,22.1,49.2,13.8,36.6,3.4,31.5,80,14,41.7,86.7,13.9,43.2,4.2,21.8,"(41.89869451820, -87.7448924511)"
IL,Chicago,1714000,17031251100,1714000-17031251100,"4,302",20.2,29.9,14.4,47.6,79.5,5.6,13.6,8.1,77.6,71.7,52,9.7,21.3,18,25.7,40,19.2,39.5,4.9,39.2,80.3,16.2,46,86.2,18.7,44.8,6.8,31.1,"(41.89862482010, -87.7520111698)"
IL,Chicago,1714000,17031251200,1714000-17031251200,"4,196",17.8,27.2,16.5,44.6,78.5,5.3,12.8,6.8,77.4,74.3,56.1,8,23.1,20.8,23.1,46.6,16.9,37.4,4.1,33.9,81,14.5,44,86.7,16.1,43.9,5.4,23.4,"(41.89854909620, -87.7606039604)"
IL,Chicago,1714000,17031251300,1714000-17031251300,"4,921",17.9,27.4,16,45.5,78.3,5.2,12.9,6.8,77.4,72.9,54.8,8.2,22.8,19.7,23.8,45.2,17,38,4.2,34.9,81.4,15,44.7,86.6,16.6,44.4,5.5,25.3,"(41.89842510340, -87.7703849290)"
IL,Chicago,1714000,17031251400,1714000-17031251400,"3,983",16.6,28.7,15.7,47,79.9,5.7,12.7,7.4,78.1,76.1,56.9,8.3,23.8,21.1,22.3,48.1,17.7,39,4.3,33.4,80.7,14.2,43.8,87,16.4,43.2,5.7,23.4,"(41.89099818370, -87.7701295759)"
IL,Chicago,1714000,17031251500,1714000-17031251500,"4,784",21.4,28.2,15,46.5,77.6,4.8,13.8,7.6,76.4,70.4,48.5,9.7,20.5,17.5,28.2,37.8,18.6,38.4,4.6,39.6,79.8,17.3,47.4,85.9,19.1,46.2,6.4,32.2,"(41.89111169840, -87.7603455265)"
IL,Chicago,1714000,17031251600,1714000-17031251600,"3,649",19.9,28.7,14.7,46.5,78.3,5.2,13.6,7.7,77.2,70.7,51.8,9.4,20.9,18.3,25.6,40.1,18.8,38.6,4.8,37.9,80.3,16.4,46.9,86.8,18.3,45.2,6.5,29.8,"(41.89140650510, -87.7518037240)"
IL,Chicago,1714000,17031251700,1714000-17031251700,"1,495",22.5,26.3,16,45.1,75.5,4.6,13.7,7.1,75,66,49.8,9,21.4,17.9,27,38.7,17,38.4,4.4,38.1,79.9,17.1,45.9,86.2,18.2,45.2,5.9,31.7,"(41.89138439520, -87.7444792752)"
IL,Chicago,1714000,17031251800,1714000-17031251800,"5,112",22.3,29.8,14,47.8,77.9,5,14.4,8.2,76.8,68.7,47.4,10.6,19.5,16.4,29.1,34.7,19.8,39.1,5.1,42.1,80.3,18.3,49,86.3,20.4,46.9,7.2,36,"(41.88414361250, -87.7478885177)"
IL,Chicago,1714000,17031251900,1714000-17031251900,"5,731",21.8,27.4,14.9,45.2,75.9,4.5,14.2,7.2,75.6,68.1,46.2,9.8,19.5,16.6,29.2,35.4,18.2,37.1,4.7,40.2,80.3,18.4,48.8,86.5,19.6,47.1,6.4,34.1,"(41.88381954090, -87.7601039585)"
IL,Chicago,1714000,17031252000,1714000-17031252000,"5,719",19.7,29.1,14.2,46.9,78.3,5.1,13.7,7.7,77.2,70.9,49.8,9.6,20.7,17,26.5,38.6,18.9,38.3,4.9,39,81.2,17,47.9,87,18.9,45.8,6.7,31.4,"(41.88369355380, -87.7698734117)"
IL,Chicago,1714000,17031252101,1714000-17031252101,"1,370",18.2,31.4,13.6,48.3,80.4,6,13.2,8.6,78.6,74.6,52.7,9.8,20.9,17.8,24,41.5,20.2,39.3,5.3,38,81.8,15.6,46.9,87.3,18.8,44.4,7.2,29.1,"(41.87548764700, -87.7695725347)"
IL,Chicago,1714000,17031252102,1714000-17031252102,"6,438",17.4,27.9,15.4,46.3,78.5,5.3,13.1,7,78.2,72.3,54.3,8.4,23,19.7,23.9,44.4,17.4,37.9,4.4,35.3,80.8,15.3,45.4,87.1,16.7,44.9,5.8,26.5,"(41.87659228820, -87.7598115683)"
IL,Chicago,1714000,17031252201,1714000-17031252201,"2,953",18.6,32.5,13.8,52,81.8,6.5,13.4,9.1,79.4,74.9,53.6,10,22.1,18.4,23.9,43,20.5,41.9,5.2,38,80.2,15.1,45.5,86.5,18.8,44,7.3,28.3,"(41.87669586430, -87.7521051133)"
IL,Chicago,1714000,17031252202,1714000-17031252202,"4,609",19.9,28.9,14.5,47.2,78.2,5.2,13.7,7.9,77.3,70.2,50.2,9.6,21.1,17.7,26,39.4,18.8,38.8,4.9,38.3,80.5,16.7,46.9,86.9,18.7,45.5,6.7,31.1,"(41.87675844260, -87.7445832387)"
IL,Chicago,1714000,17031260100,1714000-17031260100,"1,248",23,32.2,13.1,52.1,79.6,5.6,13.9,10,76.8,68.3,45.8,11.8,19.3,14.8,29.1,32.6,22.3,42.2,5.9,43.8,79.9,18.2,50.3,86.4,22.1,46.6,8.7,39,"(41.88435939580, -87.7233344781)"
IL,Chicago,1714000,17031260200,1714000-17031260200,"1,136",20.6,28.1,14.9,45.9,77.2,4.7,13.8,7.4,76.4,69.2,47.7,9.6,19.8,16.4,27.9,36.9,18.6,37.8,4.7,39.5,81.6,17.7,48.4,86.6,19.2,46.7,6.5,32.4,"(41.88432517790, -87.7282293308)"
IL,Chicago,1714000,17031260300,1714000-17031260300,"1,564",20.3,27.7,15.5,45.3,77.3,5.1,13.5,7.4,76.9,70.3,50.7,9,21.6,17.6,26,40,17.8,37.3,4.6,37.7,80.2,16.4,46.1,86.9,17.9,45.5,6.2,30.8,"(41.88427582660, -87.7331353354)"
IL,Chicago,1714000,17031260400,1714000-17031260400,"1,271",27.2,31.7,13.3,50.6,77.5,5,15.3,9.5,75.4,64.7,41.9,12.9,17.4,14.5,33.6,28,22.1,41.7,5.8,47,79.3,20.7,51.5,85.3,23.9,48.4,8.7,43.9,"(41.88421458310, -87.7380411289)"
IL,Chicago,1714000,17031260500,1714000-17031260500,"1,934",19.4,26.2,16,43.9,76.3,4.7,13.6,6.6,76.8,69.7,50.2,8.4,22.6,18.1,25.8,41.5,16.4,36.1,4.2,36.4,80.5,16.3,45.2,86.7,17,45.6,5.7,30.4,"(41.87666398660, -87.7377282146)"
IL,Chicago,1714000,17031260600,1714000-17031260600,"2,478",21.6,29.7,14.4,48.8,78.3,5.1,14.2,8.3,76.9,67.3,48.6,10.5,20.1,16.4,28.2,35.7,19.7,40.3,5.1,41.1,80.3,17.9,47.9,86,20.1,46.4,7.2,35.3,"(41.87710779250, -87.7328666521)"
IL,Chicago,1714000,17031260700,1714000-17031260700,"2,032",23.4,29.2,14.1,47.5,76.9,4.8,14.7,8.2,76,66.1,44.7,10.9,19,14.9,30.1,32.9,19.7,39,5.2,42.6,80.6,19.2,49,86.2,21.1,47.3,7.4,39,"(41.87705643750, -87.7279957623)"
IL,Chicago,1714000,17031260800,1714000-17031260800,"2,539",21.2,29.6,14.5,48.2,78.1,5,14.2,7.9,76.7,69.6,47.6,10.3,19.8,16.6,28.6,36.6,19.4,39.5,4.9,40.7,80.1,17.8,48.4,86.4,20.1,46.7,6.9,33.7,"(41.87708484130, -87.7230963815)"
IL,Chicago,1714000,17031260900,1714000-17031260900,"1,480",20.9,26.5,15.7,44.7,76,4.5,13.8,6.6,76.1,68.9,47.8,8.9,20.3,16.6,28.1,38.2,16.9,36.2,4.3,38.8,80.3,17.4,47.3,87,18.3,46.9,5.9,32.8,"(41.87102973440, -87.7228141482)"
IL,Chicago,1714000,17031261000,1714000-17031261000,"2,319",21.3,29.5,14.4,48.3,78.4,5.2,14.2,7.8,77.3,69.8,49.4,10,19.8,17,27.5,37.7,19.1,39.1,4.9,40.1,80.1,17.3,47.5,86.5,19.5,46.2,6.9,33.3,"(41.87133781870, -87.7320093560)"
IL,Chicago,1714000,17031270500,1714000-17031270500,"1,689",22.6,30.1,13.8,49.8,78.2,5.2,14.4,8.6,76.7,66.5,47.9,10.8,19.2,15.6,28.7,34.7,20.1,41.1,5.3,41.9,80.5,18.2,48.6,86.4,20.6,46.3,7.5,35.6,"(41.87623246800, -87.7177927896)"
